student_id,student_name,learning_style,preferred_pace,preferred_course_load,work_hours_per_week,financial_aid_status,cumulative_gpa,grade_volatility,total_courses_completed,total_credits_earned,failing_courses,failure_rate_percent,enjoyment_rate,recent_performance,avg_completed_difficulty,max_completed_difficulty,min_completed_difficulty,avg_current_difficulty,max_current_difficulty,weighted_current_difficulty,difficulty_jump,semester_difficulty_balance,course_load_difficulty_risk,courses_with_met_prereqs,total_prereqs_met,prereq_preparedness_ratio,learning_style_success_rate,degree_completion_ratio,avg_credits_per_course,current_course_load,current_credits,peer_network_size,peer_avg_gpa,professors_known,avg_course_difficulty,degree_name,total_study_time_x,page_views_x,textbooks_accessed_x,current_course_load_from_props,overall_gpa_from_props,failure_rate_from_props,enhanced_risk_level,dropout_probability,total_risk_score,pagerank,degree,communityId,page_views_y,textbooks_accessed_y,total_study_time_y,enhanced_attrition_risk_level,enhanced_is_at_risk,cumulative_gpa_normalized,grade_volatility_normalized,total_courses_completed_normalized,total_credits_earned_normalized,failing_courses_normalized,failure_rate_percent_normalized,enjoyment_rate_normalized,recent_performance_normalized,avg_completed_difficulty_normalized,max_completed_difficulty_normalized,min_completed_difficulty_normalized,avg_current_difficulty_normalized,max_current_difficulty_normalized,weighted_current_difficulty_normalized,difficulty_jump_normalized,semester_difficulty_balance_normalized,course_load_difficulty_risk_normalized,courses_with_met_prereqs_normalized,total_prereqs_met_normalized,prereq_preparedness_ratio_normalized,learning_style_success_rate_normalized,degree_completion_ratio_normalized,avg_credits_per_course_normalized,current_course_load_normalized,current_credits_normalized,preferred_course_load_normalized,work_hours_per_week_normalized,peer_network_size_normalized,peer_avg_gpa_normalized,professors_known_normalized,avg_course_difficulty_normalized,pagerank_normalized,degree_normalized,communityId_normalized,enhanced_attrition_risk_level_normalized,dropout_probability_normalized,total_risk_score_normalized,gpa_risk_inverted,enhanced_final_risk_score
OD84410,,Unknown,Standard,4,0,Unknown,3.4,0.30000000000000016,5,14.0,0,0.0,1.0,5.6,2.8,4.0,1.0,2.0,3,18.0,0.0,0.0,0.5294117647058824,2,3,1.5,0.5,0.11666666666666667,2.8,3,9.0,24,2.875737704918034,9,2.7,Bachelor of Arts in Biology,0,596,102,3,3.4,0.0,LOW,1.5,4,0.6975903030627253,29.0,836,596,102,0,0,0,0.85,0.12856486930664507,0.125,0.12389380530973451,0.0,0.0,1.0,0.7,0.5599999999999999,0.8,0.2,0.25,0.5,0.34782608695652173,0.0,0.0,0.23847376788553262,0.4,0.3,1.0,0.5,0.11666666666666667,0.8749999999999999,0.5,0.5714285714285714,1.0,0.0,0.46153846153846156,0.5353125673763751,0.3103448275862069,0.54,0.1592982297050781,0.18333333333333332,0.8865323435843054,0.0,0.03800475059382426,0.0,0.15000000000000002,0.26269475357710653
OG25308,,Unknown,Standard,4,0,Unknown,3.0823529411764703,0.6405420498664072,17,48.0,0,0.0,0.6470588235294118,5.9411764705882355,2.8823529411764706,5.0,1.0,3.0,3,9.0,0.0,0.0,0.2919847328244275,1,2,2.0,0.5,0.4,2.823529411764706,1,3.0,31,2.8582366589327157,24,2.911764705882353,Bachelor of Arts in Computer Science,0,3606,278,1,3.0823529411764703,0.0,LOW,1.5794117647058823,4,1.1168545720528196,50.0,943,3606,278,0,0,0,0.7705882352941176,0.2745040164216171,0.425,0.4247787610619469,0.0,0.0,0.6470588235294118,0.7426470588235294,0.5764705882352941,1.0,0.2,0.5,0.5,0.15217391304347827,0.0,0.0,0.1315246544254178,0.2,0.2,1.0,0.5,0.4,0.8823529411764706,0.0,0.14285714285714285,1.0,0.0,0.7307692307692307,0.4829313859340251,0.8275862068965517,0.5823529411764705,0.4989693618254875,0.5333333333333333,1.0,0.0,0.06818499371244936,0.0,0.22941176470588243,0.24924610735567182
OH96711,,Unknown,Standard,4,0,Unknown,2.6166666666666667,1.0943795807061947,6,18.0,1,16.666666666666668,0.3333333333333333,6.333333333333333,3.5,5.0,2.0,3.0,3,15.0,0.0,0.0,0.5732484076433121,2,4,2.0,0.5,0.15,3.0,2,5.0,24,2.946894409937891,11,3.6666666666666665,Bachelor of Arts in Biology,0,913,90,2,2.6166666666666667,0.0,LOW,1.9958333333333331,5,0.7234716522324469,30.0,642,913,90,0,1,0,0.6541666666666667,0.4689958925511763,0.15,0.1592920353982301,0.3333333333333333,0.16666666666666669,0.3333333333333333,0.7916666666666666,0.7,1.0,0.4,0.5,0.5,0.2826086956521739,0.0,0.0,0.2582200034429334,0.4,0.4,1.0,0.5,0.15,0.9375,0.25,0.2857142857142857,1.0,0.0,0.46153846153846156,0.7482868250071301,0.3793103448275862,0.7333333333333333,0.1802662630518231,0.2,0.6808059384941676,0.3333333333333333,0.22644497228820265,0.16666666666666666,0.3458333333333333,0.4028940006885867
OL30178,,Unknown,Standard,4,0,Unknown,3.0,0.725718035235908,4,12.0,0,0.0,0.5,5.25,2.0,2.0,2.0,1.0,1,3.0,0.0,0.0,0.1,1,1,1.0,0.5,0.1,3.0,1,3.0,24,2.8823129251700697,7,2.0,Bachelor of Science in Biology,0,391,61,1,3.0,0.0,LOW,1.65,4,0.7241059732552505,30.0,836,391,61,0,0,0,0.75,0.31100614784526576,0.1,0.10619469026548672,0.0,0.0,0.5,0.65625,0.4,0.4,0.4,0.0,0.0,0.021739130434782608,0.0,0.0,0.04504504504504505,0.2,0.1,1.0,0.5,0.1,0.9375,0.0,0.14285714285714285,1.0,0.0,0.46153846153846156,0.5549924085318246,0.2413793103448276,0.4,0.18078016455948667,0.2,0.8865323435843054,0.0,0.09501187648456057,0.0,0.25,0.23400900900900898
OL33005,,Unknown,Standard,4,0,Unknown,2.7399999999999998,1.2500666648889838,10,27.0,1,10.0,0.4,6.1,3.0,5.0,2.0,2.5,4,28.0,0.0,0.0,1.0218978102189782,3,6,2.0,0.5,0.225,2.7,4,11.0,28,2.919743589743592,16,2.95,Bachelor of Science in Biology,0,1906,162,4,2.7399999999999998,0.1,LOW,1.9849999999999999,5,0.8913457023200029,39.0,943,1906,162,0,1,0,0.6849999999999999,0.535715524653486,0.25,0.23893805309734514,0.3333333333333333,0.1,0.4,0.7625,0.6,1.0,0.4,0.375,0.75,0.5652173913043478,0.0,0.0,0.4603143289274677,0.6,0.6,1.0,0.5,0.225,0.84375,0.75,0.7142857142857143,1.0,0.0,0.6153846153846154,0.6670235656511314,0.5517241379310345,0.5900000000000001,0.31627110024968524,0.35,1.0,0.3333333333333333,0.2223277909738717,0.16666666666666666,0.31500000000000006,0.4268961991188269
OL57683,,Unknown,Standard,4,0,Unknown,3.0090909090909093,1.114858327730071,11,32.0,1,9.090909090909092,0.6363636363636364,6.090909090909091,3.0,4.0,2.0,4.0,4,8.0,0.0,0.0,0.2658610271903323,0,0,0.0,0.5,0.26666666666666666,2.909090909090909,1,2.0,27,2.8303763440860217,14,3.0952380952380953,Bachelor of Science in Computer Science,0,1149,176,1,3.0090909090909093,0.09090909090909091,LOW,1.6159090909090907,4,1.0050642988696774,45.0,836,1149,176,0,3,1,0.7522727272727273,0.4777720506668046,0.275,0.2831858407079646,0.3333333333333333,0.09090909090909091,0.6363636363636364,0.7613636363636364,0.6,0.8,0.4,0.75,0.75,0.13043478260869565,0.0,0.0,0.11975721945510465,0.0,0.0,0.0,0.5,0.26666666666666666,0.9090909090909091,0.0,0.07142857142857142,1.0,0.0,0.5769230769230769,0.399544586753569,0.4827586206896552,0.6190476190476191,0.4084013562484015,0.45,0.8865323435843054,1.0,0.08205571150939318,0.0,0.24772727272727268,0.3669059893455664
OM05723,,Unknown,Standard,4,0,Unknown,2.2600000000000002,1.684636459299157,5,16.0,1,20.0,0.6,6.4,3.4,4.0,2.0,2.6666666666666665,3,22.0,0.0,0.0,0.9734513274336283,2,6,3.0,0.5,0.13333333333333333,3.2,3,8.0,28,2.9038095238095254,9,3.4166666666666665,Bachelor of Science in Computer Science,0,838,99,3,2.2600000000000002,0.2,LOW,2.725,7,0.8630722092917603,37.0,642,838,99,0,2,0,0.5650000000000001,0.7219502207300177,0.125,0.1415929203539823,0.3333333333333333,0.2,0.6,0.8,0.6799999999999999,0.8,0.4,0.41666666666666663,0.5,0.43478260869565216,0.0,0.0,0.43849158893406687,0.4,0.6,1.0,0.5,0.13333333333333333,1.0,0.5,0.5,1.0,0.0,0.6153846153846154,0.6193324048195503,0.3103448275862069,0.6833333333333333,0.29336504768042,0.31666666666666665,0.6808059384941676,0.6666666666666666,0.503562945368171,0.5,0.43499999999999994,0.5378649844534801
OM31698,,Unknown,Standard,4,0,Unknown,2.06,1.420563268566381,5,14.0,0,0.0,0.2,5.2,3.4,4.0,2.0,2.6666666666666665,3,24.0,0.0,0.0,1.1650485436893203,1,2,2.0,0.5,0.11666666666666667,2.8,3,9.0,33,2.9073313782991224,8,3.3333333333333335,Bachelor of Arts in Biology,0,607,54,3,2.06,0.2,LOW,2.775,7,0.8942074402199941,39.0,836,607,54,0,2,0,0.515,0.6087817698835241,0.125,0.12389380530973451,0.0,0.0,0.2,0.65,0.6799999999999999,0.8,0.4,0.41666666666666663,0.5,0.4782608695652174,0.0,0.0,0.5247966413014957,0.2,0.2,1.0,0.5,0.11666666666666667,0.8749999999999999,0.5,0.5714285714285714,1.0,0.0,0.8076923076923077,0.629873426149812,0.27586206896551724,0.6666666666666667,0.31858956577183273,0.35,0.8865323435843054,0.6666666666666666,0.5225653206650831,0.5,0.485,0.5201259949269659
OM87722,,Unknown,Standard,4,0,Unknown,2.9999999999999996,0.7874007874011812,16,44.0,0,0.0,0.4375,6.3125,3.0625,5.0,1.0,3.0,3,9.0,0.0,0.0,0.30000000000000004,0,0,0.0,0.5,0.36666666666666664,2.75,1,3.0,26,2.782692307692308,19,3.0588235294117645,Bachelor of Science in Computer Science,0,1945,296,1,2.9999999999999996,0.0,LOW,1.9,5,0.9561121555293395,43.0,836,1945,296,0,0,1,0.7499999999999999,0.3374402644139408,0.4,0.3893805309734513,0.0,0.0,0.4375,0.7890625,0.6125,1.0,0.2,0.5,0.5,0.15217391304347827,0.0,0.0,0.13513513513513517,0.0,0.0,0.0,0.5,0.36666666666666664,0.859375,0.0,0.14285714285714285,1.0,0.0,0.5384615384615384,0.2568247650733058,0.6551724137931034,0.6117647058823529,0.36874228873905934,0.4166666666666667,0.8865323435843054,0.0,0.19002375296912113,0.16666666666666666,0.2500000000000001,0.10202702702702705
OO24206,,Unknown,Standard,4,0,Unknown,3.325,0.4716990566028302,4,11.0,0,0.0,1.0,6.75,2.5,3.0,2.0,3.0,3,18.0,0.0,0.0,0.5413533834586466,1,2,2.0,0.5,0.09166666666666666,2.75,2,6.0,29,2.8882978723404267,6,2.5,Bachelor of Science in Biology,0,708,63,2,3.325,0.0,LOW,1.5687499999999999,4,0.8867737091503928,37.0,847,708,63,0,0,0,0.83125,0.20214642521403536,0.1,0.09734513274336283,0.0,0.0,1.0,0.84375,0.5,0.6,0.4,0.5,0.5,0.34782608695652173,0.0,0.0,0.24385287543182282,0.2,0.2,1.0,0.5,0.09166666666666666,0.859375,0.25,0.35714285714285715,1.0,0.0,0.6538461538461539,0.5729055437762176,0.20689655172413793,0.5,0.3125670543511187,0.31666666666666665,0.8981972428419936,0.0,0.06413301662707836,0.0,0.16874999999999996,0.26564557508636455
OR18194,,Unknown,Standard,4,0,Unknown,2.4285714285714284,0.7609517849690735,7,19.0,0,0.0,0.2857142857142857,6.0,2.857142857142857,4.0,2.0,3.0,3,15.0,0.0,0.0,0.6176470588235294,0,0,0.0,0.5,0.15833333333333333,2.7142857142857144,2,5.0,15,2.8587628865979386,11,2.75,Bachelor of Arts in Computer Science,0,1385,99,2,2.4285714285714284,0.0,LOW,2.3428571428571425,6,0.620891924927965,24.0,943,1385,99,0,2,1,0.6071428571428571,0.3261055559440239,0.175,0.168141592920354,0.0,0.0,0.2857142857142857,0.75,0.5714285714285714,0.8,0.4,0.5,0.5,0.2826086956521739,0.0,0.0,0.2782193958664547,0.0,0.0,0.0,0.5,0.15833333333333333,0.8482142857142857,0.25,0.2857142857142857,1.0,0.0,0.11538461538461539,0.48450640189793664,0.3793103448275862,0.55,0.09716027314706573,0.1,1.0,0.6666666666666666,0.35833050559891405,0.3333333333333333,0.3928571428571429,0.31159626012567193
OV75972,,Unknown,Standard,4,0,Unknown,1.6666666666666667,2.081665999466133,3,8.0,2,66.66666666666667,0.3333333333333333,5.0,3.3333333333333335,4.0,3.0,3.75,5,37.0,0.0,0.0,2.2199999999999998,4,7,1.75,0.5,0.06666666666666667,2.6666666666666665,4,10.0,24,2.846236559139787,7,3.2857142857142856,Bachelor of Arts in Computer Science,0,581,63,4,1.6666666666666667,0.3333333333333333,CRITICAL,3.8499999999999996,10,0.7789182581124388,32.0,943,581,63,0,3,1,0.4166666666666667,0.8920970572048332,0.075,0.07079646017699115,0.6666666666666666,0.6666666666666667,0.3333333333333333,0.625,0.6666666666666667,0.8,0.6,0.6875,1.0,0.7608695652173914,0.0,0.0,1.0,0.8,0.7,1.0,0.5,0.06666666666666667,0.8333333333333333,0.75,0.6428571428571429,1.0,0.0,0.46153846153846156,0.4470147095761085,0.2413793103448276,0.6571428571428571,0.2251868842076792,0.23333333333333334,1.0,1.0,0.9311163895486935,1.0,0.5833333333333333,0.8416666666666668
OW50833,,Unknown,Standard,4,0,Unknown,3.3,0.0,1,3.0,0,0.0,1.0,6.0,4.0,4.0,4.0,2.0,2,6.0,0.0,0.0,0.18181818181818182,0,0,0.0,0.5,0.025,3.0,1,3.0,29,2.7705000000000024,1,4.0,Bachelor of Arts in Biology,0,91,24,1,3.3,0.0,LOW,1.575,4,0.7630669374980059,32.0,836,91,24,0,0,1,0.825,0.0,0.025,0.02654867256637168,0.0,0.0,1.0,0.75,0.8,0.8,0.8,0.25,0.25,0.08695652173913043,0.0,0.0,0.08190008190008191,0.0,0.0,0.0,0.5,0.025,0.9375,0.0,0.14285714285714285,1.0,0.0,0.6538461538461539,0.2203328044232179,0.034482758620689655,0.8,0.21234477860283646,0.23333333333333334,0.8865323435843054,0.0,0.06650831353919241,0.0,0.17500000000000004,0.0838800163800164
PD60773,,Unknown,Standard,4,0,Unknown,2.675,0.6946221994724902,4,12.0,0,0.0,0.5,6.5,2.75,4.0,2.0,3.5,4,21.0,0.0,0.0,0.7850467289719626,2,4,2.0,0.5,0.1,3.0,2,6.0,32,2.7524926686217,6,2.5,Bachelor of Arts in Computer Science,0,419,53,2,2.675,0.0,LOW,2.03125,5,0.8768431348912143,38.0,836,419,53,0,0,0,0.66875,0.2976800409755833,0.1,0.10619469026548672,0.0,0.0,0.5,0.8125,0.55,0.8,0.4,0.625,0.75,0.41304347826086957,0.0,0.0,0.35362465269007326,0.4,0.4,1.0,0.5,0.1,0.9375,0.25,0.35714285714285715,1.0,0.0,0.7692307692307693,0.16643629486540817,0.20689655172413793,0.5,0.30452170049984495,0.3333333333333333,0.8865323435843054,0.0,0.23990498812351546,0.16666666666666666,0.33125000000000004,0.3038499305380147
PE05392,,Unknown,Standard,4,0,Unknown,2.933333333333333,1.0847426730181986,15,42.0,1,6.666666666666667,0.6666666666666666,6.133333333333334,3.0,4.0,1.0,2.75,4,29.0,0.0,0.0,0.9886363636363636,4,6,1.5,0.5,0.35,2.8,4,10.0,26,2.8266932270916327,17,2.892857142857143,Bachelor of Arts in Computer Science,0,1647,279,4,2.933333333333333,0.06666666666666667,LOW,1.93,5,0.9878008906787746,44.0,836,1647,279,0,1,0,0.7333333333333333,0.4648659999597516,0.375,0.37168141592920356,0.3333333333333333,0.06666666666666667,0.6666666666666666,0.7666666666666667,0.6,0.8,0.2,0.4375,0.75,0.5869565217391305,0.0,0.0,0.44533169533169537,0.8,0.6,1.0,0.5,0.35,0.8749999999999999,0.75,0.6428571428571429,1.0,0.0,0.5384615384615384,0.3885209016710696,0.5862068965517241,0.5785714285714285,0.3944152337997002,0.43333333333333335,0.8865323435843054,0.3333333333333333,0.2014251781472684,0.16666666666666666,0.2666666666666667,0.4123996723996724
PI20550,,Unknown,Standard,4,0,Unknown,2.6999999999999997,0.841766849294642,22,60.0,0,0.0,0.36363636363636365,5.909090909090909,2.8181818181818183,5.0,1.0,4.0,4,20.0,0.0,0.0,0.7407407407407408,1,2,2.0,0.5,0.5,2.727272727272727,2,5.0,25,2.8875354107648747,25,2.8048780487804876,Bachelor of Science in Computer Science,0,4386,358,2,2.6999999999999997,0.045454545454545456,LOW,1.9840909090909091,5,1.0365540925905579,47.0,943,4386,358,0,0,0,0.6749999999999999,0.36073881655410667,0.55,0.5309734513274337,0.0,0.0,0.36363636363636365,0.7386363636363636,0.5636363636363637,1.0,0.2,0.75,0.75,0.391304347826087,0.0,0.0,0.3336670003336671,0.2,0.2,1.0,0.5,0.5,0.8522727272727272,0.25,0.2857142857142857,1.0,0.0,0.5,0.5706234722837302,0.8620689655172413,0.5609756097560975,0.4339131269251017,0.48333333333333334,1.0,0.0,0.22198229324120064,0.16666666666666666,0.32500000000000007,0.29923340006673343
PJ19257,,Unknown,Standard,4,0,Unknown,2.675,0.8301606270274849,4,10.0,0,0.0,0.5,5.25,3.25,4.0,2.0,3.0,3,18.0,0.0,0.0,0.6728971962616822,2,5,2.5,0.5,0.08333333333333333,2.5,2,6.0,30,2.839830508474576,6,3.1666666666666665,Bachelor of Science in Computer Science,0,431,61,2,2.675,0.0,LOW,2.03125,5,0.838899683835509,36.0,836,431,61,0,0,0,0.66875,0.3557649750577036,0.1,0.08849557522123894,0.0,0.0,0.5,0.65625,0.65,0.8,0.4,0.5,0.5,0.34782608695652173,0.0,0.0,0.30310684516291997,0.4,0.5,1.0,0.5,0.08333333333333333,0.78125,0.25,0.35714285714285715,1.0,0.0,0.6923076923076923,0.42784119831827766,0.20689655172413793,0.6333333333333333,0.27378143492059215,0.3,0.8865323435843054,0.0,0.23990498812351546,0.16666666666666666,0.33125000000000004,0.293746369032584
PJ19257,,Unknown,Standard,4,0,Unknown,2.675,0.8301606270274849,4,10.0,0,0.0,0.5,5.25,3.25,4.0,2.0,3.0,3,18.0,0.0,0.0,0.6728971962616822,2,5,2.5,0.5,0.08333333333333333,2.5,2,6.0,30,2.839830508474576,6,3.1666666666666665,Bachelor of Arts in Biology,0,431,61,2,2.675,0.0,LOW,2.03125,5,0.838899683835509,36.0,836,431,61,0,0,0,0.66875,0.3557649750577036,0.1,0.08849557522123894,0.0,0.0,0.5,0.65625,0.65,0.8,0.4,0.5,0.5,0.34782608695652173,0.0,0.0,0.30310684516291997,0.4,0.5,1.0,0.5,0.08333333333333333,0.78125,0.25,0.35714285714285715,1.0,0.0,0.6923076923076923,0.42784119831827766,0.20689655172413793,0.6333333333333333,0.27378143492059215,0.3,0.8865323435843054,0.0,0.23990498812351546,0.16666666666666666,0.33125000000000004,0.293746369032584
PJ48603,,Unknown,Standard,4,0,Unknown,2.8818181818181823,1.1870878186459033,22,60.0,1,4.545454545454546,0.6363636363636364,5.545454545454546,2.8181818181818183,5.0,1.0,3.0,3,21.0,0.0,0.0,0.7287066246056781,2,6,3.0,0.5,0.5,2.727272727272727,2,7.0,31,2.8658333333333346,25,2.8,Bachelor of Science in Computer Science,0,2417,363,2,2.8818181818181823,0.09090909090909091,LOW,1.9477272727272723,5,1.2206135281200285,56.0,836,2417,363,0,1,0,0.7204545454545456,0.508725967532403,0.55,0.5309734513274337,0.3333333333333333,0.045454545454545456,0.6363636363636364,0.6931818181818182,0.5636363636363637,1.0,0.2,0.5,0.5,0.41304347826086957,0.0,0.0,0.32824622729985503,0.4,0.6,1.0,0.5,0.5,0.8522727272727272,0.25,0.42857142857142855,1.0,0.0,0.7307692307692307,0.5056684715042868,0.8620689655172413,0.5599999999999999,0.5830307156820295,0.6333333333333333,0.8865323435843054,0.3333333333333333,0.2081623839343553,0.16666666666666666,0.27954545454545443,0.38602803333875885
PK47841,,Unknown,Standard,4,0,Unknown,3.0062500000000005,1.1727283004458733,16,48.0,1,6.25,0.5625,5.4375,2.8125,5.0,1.0,3.0,3,3.0,0.0,0.0,0.09979209979209977,1,1,1.0,0.5,0.4,3.0,1,1.0,29,2.810236220472441,18,2.909090909090909,Bachelor of Science in Computer Science,0,1804,287,1,3.0062500000000005,0.0625,LOW,1.6109374999999997,4,1.0438619751819707,47.0,836,1804,287,0,1,0,0.7515625000000001,0.5025722022634255,0.4,0.4247787610619469,0.3333333333333333,0.0625,0.5625,0.6796875,0.5625,1.0,0.2,0.5,0.5,0.021739130434782608,0.0,0.0,0.04495139630274765,0.2,0.1,1.0,0.5,0.4,0.9375,0.0,0.0,1.0,0.0,0.6538461538461539,0.3392645629104607,0.6206896551724138,0.5818181818181818,0.4398336809451412,0.48333333333333334,0.8865323435843054,0.3333333333333333,0.08016627078384789,0.0,0.24843749999999987,0.32966736259388285
PK86725,,Unknown,Standard,4,0,Unknown,3.0,0.6062177826491072,9,27.0,0,0.0,0.5555555555555556,6.666666666666667,3.4444444444444446,5.0,2.0,3.5,4,18.0,0.0,0.0,0.6,0,0,0.0,0.5,0.225,3.0,2,5.0,25,2.931212121212123,14,3.5294117647058822,Bachelor of Science in Computer Science,0,1701,126,2,3.0,0.0,LOW,1.5999999999999999,4,0.8367890779150366,36.0,943,1701,126,0,0,1,0.75,0.259794366658822,0.225,0.23893805309734514,0.0,0.0,0.5555555555555556,0.8333333333333334,0.6888888888888889,1.0,0.4,0.625,0.75,0.34782608695652173,0.0,0.0,0.2702702702702703,0.0,0.0,0.0,0.5,0.225,0.9375,0.25,0.2857142857142857,1.0,0.0,0.5,0.7013492412841401,0.4827586206896552,0.7058823529411764,0.27207150646855943,0.3,1.0,0.0,0.07600950118764843,0.0,0.25,0.12905405405405407
PL32717,,Unknown,Standard,4,0,Unknown,2.769230769230769,1.0664462913375865,13,38.0,1,7.6923076923076925,0.6923076923076923,5.846153846153846,2.8461538461538463,5.0,1.0,2.8,4,40.0,0.0,0.0,1.4444444444444444,3,5,1.6666666666666667,0.5,0.31666666666666665,2.923076923076923,5,14.0,25,2.8241791044776137,18,2.962962962962963,Bachelor of Science in Computer Science,0,1456,250,5,2.769230769230769,0.07692307692307693,LOW,2.2730769230769226,6,0.9323919555866558,41.0,836,1456,250,0,1,0,0.6923076923076923,0.4570250935612436,0.325,0.336283185840708,0.3333333333333333,0.07692307692307693,0.6923076923076923,0.7307692307692307,0.5692307692307692,1.0,0.2,0.44999999999999996,0.75,0.8260869565217391,0.0,0.0,0.6506506506506508,0.6,0.5,1.0,0.5,0.31666666666666665,0.9134615384615383,1.0,0.9285714285714286,1.0,0.0,0.5,0.3809960535606353,0.6206896551724138,0.5925925925925926,0.34952513200862445,0.38333333333333336,0.8865323435843054,0.3333333333333333,0.33181070710761906,0.3333333333333333,0.3076923076923077,0.4596173096173097
PS85952,,Unknown,Standard,4,0,Unknown,2.494736842105263,1.304468254462555,19,54.0,2,10.526315789473685,0.3684210526315789,6.2105263157894735,2.789473684210526,5.0,1.0,2.3333333333333335,3,16.0,0.0,0.0,0.6413502109704642,0,0,0.0,0.5,0.45,2.8421052631578947,3,7.0,18,2.8148148148148144,21,2.864864864864865,Bachelor of Arts in Biology,0,2885,330,3,2.494736842105263,0.15789473684210525,LOW,2.6578947368421053,7,0.8814825150531344,38.0,847,2885,330,0,2,1,0.6236842105263157,0.5590293021654857,0.475,0.4778761061946903,0.6666666666666666,0.10526315789473685,0.3684210526315789,0.7763157894736842,0.5578947368421052,1.0,0.2,0.33333333333333337,0.5,0.30434782608695654,0.0,0.0,0.28889649142813706,0.0,0.0,0.0,0.5,0.45,0.888157894736842,0.5,0.42857142857142855,1.0,0.0,0.23076923076923078,0.3529684398787275,0.7241379310344828,0.572972972972973,0.3082803406428083,0.3333333333333333,0.8981972428419936,0.6666666666666666,0.47805975746968377,0.5,0.37631578947368427,0.3331301754786099
PT30411,,Unknown,Standard,4,0,Unknown,2.9,1.3605554421305703,10,29.0,1,10.0,0.7,5.7,3.1,4.0,1.0,3.5,4,15.0,0.0,0.0,0.5172413793103449,1,2,2.0,0.5,0.24166666666666667,2.9,2,4.0,21,2.8807308970099665,15,3.15,Bachelor of Science in Computer Science,0,1640,189,2,2.9,0.1,LOW,1.9449999999999998,5,0.8652705548446668,37.0,642,1640,189,0,1,0,0.725,0.583065442006538,0.25,0.25663716814159293,0.3333333333333333,0.1,0.7,0.7125,0.62,0.8,0.2,0.625,0.75,0.2826086956521739,0.0,0.0,0.23299161230195717,0.2,0.2,1.0,0.5,0.24166666666666667,0.9062499999999999,0.25,0.21428571428571427,1.0,0.0,0.34615384615384615,0.5502573484576562,0.5172413793103449,0.63,0.2951460592713821,0.31666666666666665,0.6808059384941676,0.3333333333333333,0.20712589073634202,0.16666666666666666,0.275,0.3774316557937248
PU19340,,Unknown,Standard,4,0,Unknown,2.0500000000000003,1.1184811129384349,6,16.0,1,16.666666666666668,0.3333333333333333,5.0,2.5,4.0,1.0,4.0,4,12.0,0.0,0.0,0.5853658536585364,1,1,1.0,0.5,0.13333333333333333,2.6666666666666665,1,3.0,29,2.9119402985074627,11,2.4166666666666665,Bachelor of Arts in Computer Science,0,1125,108,1,2.0500000000000003,0.16666666666666666,LOW,2.770833333333333,7,0.823736798152186,35.0,943,1125,108,0,2,0,0.5125000000000001,0.47932459368960245,0.15,0.1415929203539823,0.3333333333333333,0.16666666666666669,0.3333333333333333,0.625,0.5,0.8,0.2,0.75,0.75,0.21739130434782608,0.0,0.0,0.26367831245880025,0.2,0.1,1.0,0.5,0.13333333333333333,0.8333333333333333,0.0,0.14285714285714285,1.0,0.0,0.6538461538461539,0.6436680693893599,0.3793103448275862,0.4833333333333333,0.2614970717463281,0.2833333333333333,1.0,0.6666666666666666,0.5209817893903403,0.5,0.48749999999999993,0.5014856624917601
PV50654,,Unknown,Standard,4,0,Unknown,3.0,0.7382411530116699,5,15.0,0,0.0,0.6,5.2,2.6,4.0,1.0,2.0,2,10.0,0.0,0.0,0.3333333333333333,1,1,1.0,0.5,0.125,3.0,2,5.0,27,2.8588996763754064,10,2.6666666666666665,Bachelor of Science in Biology,0,769,63,2,3.0,0.0,LOW,1.5999999999999999,4,0.7708389447675326,32.0,642,769,63,0,0,0,0.75,0.31637292451244087,0.125,0.13274336283185842,0.0,0.0,0.6,0.65,0.52,0.8,0.2,0.25,0.25,0.17391304347826086,0.0,0.0,0.15015015015015015,0.2,0.1,1.0,0.5,0.125,0.9375,0.25,0.2857142857142857,1.0,0.0,0.5769230769230769,0.48491581800706574,0.3448275862068966,0.5333333333333333,0.2186413478631913,0.23333333333333334,0.6808059384941676,0.0,0.07600950118764843,0.0,0.25,0.25503003003003005
PZ17566,,Unknown,Standard,4,0,Unknown,3.070588235294117,0.8808835804764108,17,47.0,1,5.882352941176471,0.5882352941176471,6.470588235294118,3.0588235294117645,4.0,1.0,2.0,2,8.0,0.0,0.0,0.260536398467433,1,2,2.0,0.5,0.39166666666666666,2.764705882352941,2,4.0,24,2.83419023136247,23,3.125,Bachelor of Science in Computer Science,0,3365,261,2,3.070588235294117,0.0,LOW,1.5823529411764707,4,0.9936663170620222,44.0,943,3365,261,0,1,0,0.7676470588235292,0.37750227466106423,0.425,0.415929203539823,0.3333333333333333,0.05882352941176471,0.5882352941176471,0.8088235294117647,0.6117647058823529,0.8,0.2,0.25,0.25,0.13043478260869565,0.0,0.0,0.11735873804839325,0.2,0.2,1.0,0.5,0.39166666666666666,0.863970588235294,0.25,0.21428571428571427,1.0,0.0,0.46153846153846156,0.41095967140598944,0.7931034482758621,0.625,0.3991671675258096,0.43333333333333335,1.0,0.3333333333333333,0.06930278049462074,0.0,0.23235294117647076,0.341805080943012
